id,hypers,roc,acc
241,"Namespace(experiment_id='241', head_linear=512, head_ps=0.6448009716204526, lr=0.00032224402384677965, lr_mult=13.55736582724293, mask_prob=0.25, max_masked=15, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20152551338802652, train_epochs=8, vis_mask_prob=0.1818874310495183)",-inf,-inf
242,"Namespace(experiment_id='242', head_linear=512, head_ps=0.511416885966512, lr=0.0016715527603955707, lr_mult=70.46205633995994, mask_prob=0.25, max_masked=36, max_tgt_length=80, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20891883408920828, train_epochs=8, vis_mask_prob=0.2150527063507598)",-inf,-inf
300a,"Namespace(experiment_id='300a', head_linear=523, head_ps=0.6192850880124542, lr=0.000944702829038976, lr_mult=51.244306622820744, mask_prob=0.24814982407134173, max_masked=40, max_tgt_length=82, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2397222998117426, train_epochs=1, vis_mask_prob=0.23291434869071975)",0.6457930139472066,0.6182692050933838
301a,"Namespace(experiment_id='301a', head_linear=504, head_ps=0.5921559302139857, lr=0.001633348650082268, lr_mult=70.38371413749701, mask_prob=0.03571573955168189, max_masked=16, max_tgt_length=94, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.23727611674039947, train_epochs=1, vis_mask_prob=0.2781718418375505)",0.6695998430609158,0.6432692408561707
300a,"Namespace(experiment_id='300a', head_linear=471, head_ps=0.7904023674627021, lr=0.0018899099645589045, lr_mult=71.93949279424885, mask_prob=0.1252267734107791, max_masked=30, max_tgt_length=70, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.2848013347403707, train_epochs=8, vis_mask_prob=0.2818594185214357)",0.7405713940793222,0.6807692050933838
301a,"Namespace(experiment_id='301a', head_linear=568, head_ps=0.7905951207196168, lr=0.000578650202337955, lr_mult=29.961909863686817, mask_prob=0.12681440695406968, max_masked=15, max_tgt_length=78, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20707827387100147, train_epochs=8, vis_mask_prob=0.1411337097281)",0.7139841778240548,0.6653845906257629
302a,"Namespace(experiment_id='302a', head_linear=454, head_ps=0.7653487446915666, lr=0.0017896728039649087, lr_mult=92.54523305158321, mask_prob=0.2592486908857173, max_masked=17, max_tgt_length=76, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.21515787096614786, train_epochs=8, vis_mask_prob=0.2755788357119761)",0.7372138030942652,0.6711538434028625
303a,"Namespace(experiment_id='303a', head_linear=575, head_ps=0.7972473245330947, lr=0.0015844680114216654, lr_mult=100.63338347790696, mask_prob=0.21591788096474224, max_masked=15, max_tgt_length=86, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.27639456814931823, train_epochs=8, vis_mask_prob=0.23036700221385212)",0.7328187542205673,0.6644230484962463
304a,"Namespace(experiment_id='304a', head_linear=499, head_ps=0.5066391892626344, lr=0.0019976150467358243, lr_mult=91.60014202182444, mask_prob=0.2791341996431498, max_masked=33, max_tgt_length=87, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.20880373978116928, train_epochs=8, vis_mask_prob=0.28895412653044267)",0.7447759279589242,0.6817307472229004
305a,"Namespace(experiment_id='305a', head_linear=447, head_ps=0.6863196731149387, lr=0.0016592231048557188, lr_mult=108.82350031988378, mask_prob=0.20310211023853722, max_masked=5, max_tgt_length=97, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.27754434857506016, train_epochs=8, vis_mask_prob=0.2885248791277493)",0.7342108340784168,0.6692307591438293
306a,"Namespace(experiment_id='306a', head_linear=524, head_ps=0.5176893825712585, lr=0.00045462386135565805, lr_mult=28.880665114548762, mask_prob=0.03984063485658621, max_masked=49, max_tgt_length=99, mixup_alpha=0.4, run_without_valid=False, stem_file='checkpoints/lm_stem30drop_p2.pth', stem_ps=0.26337797654632206, train_epochs=8, vis_mask_prob=0.15243029945429404)",0.7231119209570266,0.6740384697914124
